Customer ID,Age,Age_BIN,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Has Bad Payment Record,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Weeks Since Last Offer,Homeowner,Annual value,Accepted Home Equity Loan,Accepted Credit Card
61399,29,26-30,36,47,31.580103,447,3,30,15,0,0,2,0,M,S,0,18,18,63,10742,7,F,1410,F,F
61448,52,51-55,36,2,12.235667,69,3,52,29,1,0,7,0,F,U,21,16,46,36,32120,36,F,160,F,F
61451,35,31-35,36,0,0,0,3,71,5,4,0,7,9,M,M,43,12,49,38,24060,2,F,400,T,F
61308,30,26-30,36,1,8.619,219,0,28,27,1,0,1,9,F,S,0,14,39,45,36850,7,T,130,F,F
61374,33,31-35,48,1,11.339,239,1,36,17,0,0,2,9,M,U,4,10,20,69,36442,44,F,30,F,F
61564,29,26-30,36,0,0,0,1,26,9,1,0,2,11,F,M,1,10,35,54,39085,39,F,100,F,F
61516,30,26-30,0,0,0,0,2,31,6,1,0,4,0,F,U,2,9,19,71,39739,9,F,100,F,F
61584,57,56-60,0,7,0,0,2,46,4,1,0,3,11,M,M,16,5,49,45,72403,24,F,310,F,F
61667,29,26-30,48,0,0,0,3,35,9,1,0,6,0,F,S,8,10,28,61,38975,51,F,100,F,F
57852,27,26-30,12,0,0,0,21,35,5,1,0,2,10,M,M,3,19,21,59,58858,18,T,100,F,T
61692,52,51-55,48,0,0,0,0,52,12,0,0,7,9,M,U,22,11,61,27,33794,40,F,0,F,F
61823,38,36-40,36,0,0,0,2,64,14,2,0,6,9,M,S,34,10,40,49,30427,17,F,200,T,F
61898,30,26-30,0,0,0,0,3,28,5,0,0,6,9,M,S,0,15,31,52,38542,24,F,0,F,F
61925,55,51-55,48,0,0,0,2,55,22,1,0,3,9,F,S,26,11,25,62,30402,51,F,100,F,F
62039,29,26-30,36,0,0,0,0,37,34,0,0,1,9,F,U,8,16,29,54,39727,9,F,0,F,F
7625,30,26-30,48,2,0,229,19,34,36,0,0,1,10,M,U,4,10,20,69,65343,3,F,60,F,T
62257,71,71-75,36,0,0,0,3,71,23,1,0,4,9,F,S,43,12,26,60,25838,7,F,100,F,F
62059,33,31-35,36,0,0,0,0,38,17,1,0,3,11,M,U,12,11,31,56,36560,28,F,100,F,F
62266,33,31-35,0,1,0,0,0,24,3,2,0,4,11,F,S,0,9,65,25,39641,10,F,230,F,F
62425,37,36-40,0,3,0,0,3,37,1,0,0,2,7,M,S,9,14,34,50,37379,33,F,90,T,F
62211,27,26-30,36,0,0,0,2,30,25,0,0,6,9,F,S,0,7,33,58,36957,48,F,0,F,F
62387,28,26-30,48,0,0,0,1,40,37,0,0,3,7,M,S,12,13,21,64,38884,30,T,0,F,F
62485,32,31-35,0,0,0,0,0,25,6,2,0,4,8,F,S,0,7,18,74,38485,2,T,200,F,F
62707,60,56-60,48,0,0,0,0,41,38,0,0,6,8,M,U,16,7,26,66,52537,39,F,0,F,F
62720,30,26-30,36,0,0,0,1,36,25,1,0,4,9,F,M,5,6,36,56,36761,10,T,100,F,F
62803,28,26-30,48,0,0,0,3,28,9,1,0,4,11,F,S,0,6,25,67,39391,47,F,100,F,F
62778,56,56-60,0,1,0,0,3,56,3,3,0,6,10,M,S,28,16,18,65,25766,38,F,330,F,F
62795,28,26-30,48,0,0,0,2,36,19,1,0,4,8,F,M,7,11,25,63,38524,17,T,100,F,F
62914,28,26-30,36,8,11.824617,58,2,39,10,0,0,6,0,F,S,11,6,37,56,39809,14,T,240,F,F
6829,34,31-35,36,0,0,0,20,34,32,0,0,2,8,M,S,3,20,40,39,21103,52,F,0,T,T
50083,29,26-30,0,0,0,0,1,36,5,1,0,2,8,M,U,10,14,33,52,38672,35,F,100,F,F
50147,51,51-55,48,0,0,0,2,51,17,0,0,7,11,M,S,20,14,21,63,30991,22,T,0,F,F
50188,29,26-30,36,0,0,0,2,17,29,1,0,4,10,F,S,0,6,25,67,39318,22,F,100,F,F
50197,30,26-30,36,0,0,0,2,36,31,1,0,6,9,M,S,10,10,27,61,39282,8,F,100,F,F
50240,32,31-35,48,0,0,0,2,38,15,0,0,1,11,M,S,8,9,22,67,36431,10,T,0,F,F
50265,29,26-30,48,0,0,0,0,35,5,0,0,3,10,M,U,9,6,28,65,38434,49,F,0,F,F
50347,30,26-30,48,0,0,0,1,33,39,1,0,1,10,F,M,2,12,46,41,39349,43,F,100,F,F
50576,64,61-65,0,0,0,0,1,50,4,0,0,3,10,M,S,20,14,21,63,50374,33,F,0,F,F
50651,29,26-30,0,0,0,0,3,21,4,0,0,5,10,M,S,0,18,18,63,36575,15,T,0,F,F
50765,32,31-35,36,0,0,0,0,32,23,2,0,4,7,F,S,6,6,14,78,39975,9,F,200,T,F
50776,59,56-60,36,4,11.659313,126,2,46,15,2,0,5,7,F,M,14,10,25,64,42026,7,T,320,F,F
50835,53,51-55,36,2,8.199,299,2,53,34,1,0,3,10,M,M,25,8,35,56,34697,45,F,160,F,F
22449,26,26-30,24,6,9.469,963,25,34,18,1,0,2,10,F,U,5,16,34,49,49518,40,F,280,F,T
51094,30,26-30,36,0,0,0,0,20,18,2,0,2,0,F,S,0,9,65,25,12377,30,F,200,F,F
51101,65,61-65,48,0,0,0,0,50,11,0,0,5,0,F,M,23,9,32,57,72405,33,F,0,F,F
51185,29,26-30,36,2,7.515667,249,1,36,13,0,0,1,11,F,U,2,11,23,65,38104,4,T,60,F,F
51244,59,56-60,0,0,0,0,1,41,7,0,0,3,11,F,S,14,12,38,49,71714,20,F,0,F,F
51258,30,26-30,48,0,0,0,0,24,38,2,0,6,0,M,S,0,12,29,58,38173,35,T,200,F,F
51492,48,46-50,36,0,0,0,1,45,24,5,0,2,0,M,S,18,17,23,59,57239,26,T,500,F,F
35625,29,26-30,0,0,0,0,24,34,1,1,0,3,0,F,S,8,10,28,61,31855,45,T,100,F,T
53542,42,41-45,0,0,0,0,2,58,6,0,0,7,9,M,S,26,8,31,59,25918,46,F,0,T,F
53701,30,26-30,48,3,11.371333,338,0,15,8,1,0,2,10,F,S,0,6,25,67,37241,25,F,190,F,F
53840,33,31-35,48,10,16.657713,425,0,39,19,2,0,5,11,F,M,11,7,44,48,39512,21,F,500,F,F
53810,30,26-30,0,0,0,0,3,30,1,1,0,5,9,M,S,0,21,35,43,14479,11,F,100,F,F
53878,29,26-30,36,0,0,0,3,34,34,1,0,5,7,M,U,5,12,25,62,37071,43,F,100,F,F
53927,55,51-55,48,0,0,0,2,44,23,1,0,2,0,F,S,12,14,28,56,43716,42,F,100,F,F
53962,54,51-55,48,1,7.599,299,1,45,38,2,0,1,7,F,M,15,10,43,45,60573,32,F,230,F,F
54108,53,51-55,48,4,7.469,69,1,53,0,1,0,2,11,M,U,24,13,43,42,30492,17,F,220,F,F
54238,36,36-40,36,0,0,0,1,24,12,0,0,5,11,F,S,0,7,33,58,11837,8,F,0,T,F
54240,48,46-50,36,2,8.582333,49,1,44,10,0,0,3,10,M,M,12,17,25,56,81421,12,T,60,F,F
60230,29,26-30,12,0,0,0,27,34,8,0,0,4,7,F,S,4,12,29,57,54063,14,F,0,F,T
54421,45,41-45,48,3,12.916657,50,0,41,16,1,0,4,10,M,U,11,15,21,62,51065,17,F,190,F,F
54460,54,51-55,36,0,0,0,0,47,23,0,0,6,8,M,S,17,12,24,62,80699,23,F,0,F,F
54554,62,61-65,36,21,7.615667,449,3,42,30,3,0,6,11,F,U,13,8,35,56,67209,3,T,930,F,F
54572,57,56-60,48,2,8.678,178,1,50,38,2,0,2,11,M,M,19,8,26,64,66404,31,T,260,F,F
54363,57,56-60,48,43,28.6553,356,2,57,23,0,0,3,9,F,M,28,8,29,62,25244,51,F,1290,F,F
54544,30,26-30,36,26,32.937073,204,1,34,25,0,0,1,11,M,M,8,11,36,51,36579,18,F,780,F,F
54587,26,26-30,36,2,9.235667,69,1,34,16,0,0,5,0,M,S,3,20,40,39,37423,33,F,60,F,F
40950,29,26-30,24,0,0,0,25,34,17,2,0,4,0,M,M,4,17,30,52,37636,50,F,200,F,T
54597,29,26-30,48,0,0,0,0,34,36,2,0,1,0,F,S,4,11,36,51,37905,30,T,200,F,F
54633,54,51-55,48,24,30.640947,475,1,54,14,1,0,2,9,F,S,22,10,28,60,30315,38,F,820,F,F
54896,26,26-30,36,0,0,0,3,34,27,1,0,5,11,F,M,2,12,46,41,38326,19,F,100,F,F
54996,29,26-30,48,0,0,0,0,27,7,0,0,3,8,F,S,0,7,33,58,39128,1,T,0,F,F
55003,45,41-45,36,4,7.729,129,0,45,8,0,0,2,8,M,U,17,6,30,62,59274,29,T,120,T,F
55022,68,66-70,48,1,8.302333,69,2,68,9,1,0,6,10,M,M,38,12,27,59,31720,39,T,130,F,F
54797,32,31-35,36,0,0,0,0,24,27,4,0,3,10,F,S,0,16,32,50,36812,30,T,400,F,F
55178,54,51-55,48,3,7.853323,20,3,45,6,1,0,6,5,F,S,15,9,41,49,42561,45,F,190,F,F
55260,54,51-55,36,4,7.795667,129,0,42,8,0,0,6,10,F,U,14,8,33,57,80233,50,F,120,F,F
55285,28,26-30,48,4,10.29898,99,0,36,11,4,0,5,9,F,M,5,5,28,66,37027,4,T,520,F,F
74416,28,26-30,0,0,0,0,26,34,4,1,0,6,0,M,M,5,10,33,55,45378,48,F,100,F,T
55258,31,31-35,36,16,15.727773,495,3,40,17,0,0,1,11,M,S,15,9,42,48,39463,12,F,480,F,F
55116,28,26-30,48,0,0,0,3,15,41,1,0,1,11,M,S,0,13,47,38,10479,48,F,100,F,F
55134,31,31-35,48,1,11.349,249,2,15,13,1,0,5,9,F,S,0,11,18,69,39153,26,F,130,T,F
55183,64,61-65,48,0,0,0,3,46,13,1,0,7,9,F,M,19,7,40,51,68054,8,F,100,F,F
55437,31,31-35,0,1,0,0,3,31,3,3,0,6,9,M,U,4,12,27,59,36522,44,F,330,F,F
55530,28,26-30,48,0,0,0,3,24,38,1,0,1,11,M,S,0,10,23,66,37442,27,F,100,F,F
55283,29,26-30,36,0,0,0,2,34,27,0,0,6,8,F,S,3,9,31,59,38549,43,T,0,F,F
44567,28,26-30,36,3,10.499667,133,3,37,10,1,0,3,8,F,U,8,13,36,49,37654,36,T,190,F,F
44617,28,26-30,36,0,0,0,1,40,10,0,0,4,0,M,U,12,13,45,41,38203,45,F,0,F,F
44649,31,31-35,36,0,0,0,1,39,23,1,0,3,10,F,M,11,15,22,62,37877,48,F,100,F,F
44760,28,26-30,48,0,0,0,3,15,22,1,0,5,11,F,S,0,11,18,69,38083,26,F,100,F,F
44858,28,26-30,0,3,0,0,3,31,5,3,0,5,10,F,S,0,10,28,60,38960,44,F,390,F,F
45060,29,26-30,36,5,11.81493,115,3,24,35,2,0,3,9,F,S,0,8,33,58,39990,37,F,350,F,F
45258,54,51-55,0,0,0,0,3,54,6,1,0,5,8,F,S,25,9,40,49,32559,29,F,100,F,F
45317,28,26-30,48,0,0,0,2,28,38,1,0,2,11,M,S,0,14,32,53,39431,12,F,100,F,F
78421,29,26-30,24,2,0,178,21,34,16,2,0,5,11,M,M,6,10,32,56,54406,24,F,260,F,T
45551,30,26-30,0,0,0,0,0,26,6,1,0,2,9,M,S,0,10,23,66,13234,2,F,100,F,F
45653,30,26-30,36,9,14.18745,588,3,23,26,2,0,6,11,M,S,0,12,29,58,37110,51,F,470,F,F
45662,51,51-55,36,0,0,0,1,51,14,3,0,3,0,F,M,25,9,32,57,31159,3,F,300,F,F
45828,31,31-35,36,4,11.617283,184,3,30,8,1,0,4,0,M,S,2,12,29,57,36931,46,F,220,F,F
45835,28,26-30,48,0,0,0,1,37,21,0,0,3,9,F,S,7,4,36,58,39322,36,F,0,F,F
45887,46,46-50,36,0,0,0,0,42,27,0,0,5,11,M,S,13,14,19,66,46334,20,T,0,F,F
66370,47,46-50,36,4,10.113667,347,1,51,30,1,0,7,0,M,U,23,10,27,62,32323,30,T,220,T,F
66363,58,56-60,36,3,8.81899,219,3,58,32,0,0,2,8,F,M,26,14,38,46,20467,20,F,90,F,F
66599,31,31-35,48,4,10.594,94,0,33,5,0,0,6,7,M,U,3,9,43,46,36451,33,F,120,F,F
16979,29,26-30,0,0,0,0,16,33,5,0,0,3,11,F,U,6,14,44,40,56458,24,F,0,F,T
66657,29,26-30,36,0,0,0,0,31,17,0,0,1,9,M,S,0,18,18,63,38796,9,F,0,F,F
66738,31,31-35,36,3,13.602323,69,0,34,13,0,0,3,9,F,S,6,19,22,57,38265,38,F,90,F,F
16622,27,26-30,12,0,0,0,29,33,7,1,0,1,0,F,M,7,11,25,63,33861,38,F,100,F,T
66867,46,46-50,36,0,0,0,3,41,33,0,0,4,10,M,S,13,14,19,66,66686,29,F,0,F,F
67037,54,51-55,48,0,0,0,1,54,16,0,0,5,8,M,S,23,11,29,58,30348,21,F,0,F,F
66857,57,56-60,36,39,25.80632,607,2,50,25,3,0,5,9,F,S,19,17,38,43,77562,27,F,1470,F,F
67025,29,26-30,36,0,0,0,2,24,26,1,0,3,9,F,S,0,14,39,45,11632,29,F,100,F,F
67176,30,26-30,36,0,0,0,0,32,27,2,0,3,11,F,U,2,12,17,70,37236,35,F,200,F,F
67058,30,26-30,36,0,0,0,2,24,15,1,0,1,11,M,S,0,10,23,66,38075,11,T,100,F,F
67158,56,56-60,48,0,0,0,0,41,38,1,0,1,0,M,M,10,11,43,45,80065,29,F,100,F,F
67478,30,26-30,36,0,0,0,3,35,24,3,0,4,11,F,S,7,9,42,47,36891,35,F,300,F,F
67530,28,26-30,48,2,7.725667,59,3,36,23,0,0,1,9,M,S,7,13,18,67,38978,42,T,60,F,F
67481,29,26-30,36,0,0,0,0,31,12,1,0,4,10,F,S,0,10,29,59,38621,38,F,100,F,F
67555,26,26-30,48,2,10.07498,175,3,32,36,0,0,2,10,F,S,0,7,27,64,39162,30,T,60,F,F
67571,27,26-30,36,3,14.178657,212,2,31,29,3,0,3,11,M,M,1,12,35,51,39286,25,F,390,F,F
24673,29,26-30,12,7,33.108749,395,20,33,5,3,0,4,11,M,M,2,9,21,68,48788,44,F,510,F,T
67543,31,31-35,36,5,11.677313,244,3,19,18,1,0,6,10,F,S,0,10,29,59,38488,14,F,250,F,F
67699,59,56-60,48,0,0,0,2,45,16,0,0,2,5,F,S,19,16,16,67,59535,39,F,0,F,F
67939,51,51-55,48,4,8.932333,199,3,51,10,0,0,4,11,M,M,27,12,42,44,32522,31,T,120,F,F
67857,42,41-45,48,0,0,0,1,42,38,1,0,3,11,M,S,14,6,17,75,80701,41,F,100,T,F
68119,36,36-40,0,0,0,0,0,23,6,0,0,1,0,M,S,0,15,31,52,39634,40,T,0,T,F
68091,30,26-30,48,0,0,0,3,36,10,7,0,2,9,M,M,7,18,25,55,39143,1,T,700,F,F
68094,31,31-35,36,0,0,0,1,28,31,0,0,6,9,F,S,0,7,33,58,39532,2,F,0,F,F
41105,33,31-35,36,3,8.805667,39,2,36,9,0,0,1,10,M,U,10,16,34,48,39946,27,F,90,F,F
41175,60,56-60,48,4,11.373657,807,3,47,10,1,0,3,0,M,M,17,10,22,66,60871,13,F,220,F,F
41355,31,31-35,36,18,24.637966,472,3,27,14,0,0,2,11,M,S,0,4,30,64,39232,39,F,540,F,F
41716,45,41-45,36,0,0,0,1,43,20,0,0,1,9,F,S,11,6,37,56,64245,46,F,0,F,F
41900,67,66-70,36,0,0,0,0,67,33,2,0,7,0,M,U,42,19,21,59,30091,32,F,200,F,F
41941,37,36-40,0,1,0,0,0,18,1,1,0,1,9,F,S,0,11,18,69,37144,8,T,130,T,F
42086,54,51-55,48,4,12.055667,89,2,46,8,0,0,2,11,F,S,14,12,38,49,67930,20,F,120,F,F
42951,33,31-35,12,0,0,0,28,33,6,0,0,5,7,F,S,0,7,33,58,65263,11,T,0,T,T
42177,55,51-55,48,0,0,0,1,55,35,0,0,7,0,F,S,21,9,36,54,32303,15,F,0,F,F
42193,30,26-30,36,0,0,0,1,24,27,1,0,3,8,M,S,0,13,47,38,37526,46,F,100,F,F
42286,32,31-35,36,0,0,0,3,39,1,1,0,1,0,F,M,10,2,20,77,38729,39,T,100,F,F
42336,36,36-40,36,0,0,0,3,36,7,1,0,5,8,F,M,6,16,29,53,39538,37,F,100,T,F
53148,27,26-30,48,2,8.909,109,3,25,36,0,0,1,10,F,S,0,7,43,49,39080,20,F,60,F,F
53221,30,26-30,36,4,9.383147,117,2,39,20,0,0,6,8,F,M,5,6,38,54,38478,9,F,120,F,F
53432,54,51-55,48,0,0,0,0,42,20,0,0,4,10,M,U,11,16,39,43,60524,49,F,0,F,F
68144,28,26-30,48,4,12.571333,238,3,18,10,6,0,5,9,M,S,0,14,40,44,14997,48,T,720,F,F
63114,27,26-30,48,0,0,0,0,31,21,1,0,4,9,F,U,2,9,19,71,39004,16,F,100,F,F
46202,29,26-30,36,3,7.462333,349,25,33,24,3,0,3,0,F,S,1,7,33,58,48683,12,T,390,F,T
63041,29,26-30,36,0,0,0,3,20,5,0,0,1,0,F,S,0,7,43,49,13691,46,T,0,F,F
63362,58,56-60,48,0,0,0,2,49,14,0,0,7,10,F,S,25,6,35,58,57996,41,T,0,F,F
63378,54,51-55,36,0,0,0,0,47,17,0,0,5,10,M,S,17,12,24,62,41098,2,T,0,F,F
37806,31,31-35,36,0,0,0,22,33,30,0,0,4,0,F,U,1,9,33,57,43578,24,F,0,F,T
63334,30,26-30,0,0,0,0,3,33,5,2,0,1,10,M,M,6,10,32,56,37833,37,F,200,F,F
63343,53,51-55,48,3,8.632283,99,0,53,36,3,0,6,11,F,S,30,6,21,72,33266,12,F,390,F,F
63361,57,56-60,36,0,0,0,2,57,34,1,0,4,6,F,S,31,8,32,58,26518,38,F,100,F,F
63548,26,26-30,36,0,0,0,0,34,24,0,0,1,11,F,U,5,19,34,45,39973,49,T,0,F,F
63581,31,31-35,36,0,0,0,0,24,13,1,0,4,9,F,S,0,6,38,55,38105,15,F,100,F,F
49929,27,26-30,0,0,0,0,26,33,1,0,0,1,8,M,U,5,12,25,61,38814,9,F,0,F,T
63484,57,56-60,36,0,0,0,3,57,9,1,0,3,11,M,S,25,16,48,34,26539,21,F,100,F,F
63543,44,41-45,48,0,0,0,0,42,11,0,0,1,9,F,U,13,9,35,54,65317,33,F,0,F,F
69144,47,46-50,48,1,7.629,129,0,42,37,0,0,2,9,M,U,12,13,45,41,48514,42,F,30,F,F
69196,26,26-30,48,0,0,0,3,32,10,0,1,4,10,F,U,4,9,33,57,38107,20,F,0,F,F
63625,52,51-55,36,0,0,0,0,52,11,0,0,7,9,F,S,20,10,25,64,30376,22,F,0,F,F
69346,33,31-35,48,5,11.320647,254,2,30,15,0,0,5,10,F,M,1,10,43,45,37154,48,F,150,F,F
69445,28,26-30,36,0,0,0,20,33,28,1,0,1,0,F,M,8,9,20,69,54304,6,F,100,F,T
69234,57,56-60,48,0,0,0,3,57,38,1,0,6,10,F,M,28,11,30,58,23839,7,F,100,F,F
69502,53,51-55,36,5,11.87795,178,2,45,33,1,0,5,9,M,S,18,11,31,56,74291,13,T,250,F,F
69541,30,26-30,36,2,8.719,219,2,35,33,0,0,4,0,F,S,1,14,42,42,37128,46,F,60,F,F
69577,61,61-65,36,25,19.302723,470,3,46,33,0,0,2,11,F,S,17,8,24,66,65672,39,T,750,F,F
70149,31,31-35,48,1,8.389,89,1,22,38,1,0,1,7,F,S,0,11,18,69,38731,33,T,130,F,F
69900,43,41-45,0,0,0,0,3,46,6,0,0,4,9,M,U,19,12,27,59,69790,33,F,0,T,F
69918,28,26-30,36,43,25.701496,435,3,30,10,0,0,2,10,M,U,4,10,20,69,36793,12,F,1290,F,F
70045,55,51-55,36,0,0,0,3,41,25,1,0,6,9,F,M,11,15,22,62,59328,44,T,100,F,F
46480,54,51-55,48,0,0,0,1,50,17,0,0,7,11,M,S,21,13,31,55,75747,17,T,0,F,F
46530,62,61-65,36,3,8.50399,104,2,62,23,1,0,3,0,F,U,29,9,42,48,31365,31,F,190,F,F
73300,30,26-30,48,0,10.152333,0,18,33,36,0,0,6,9,M,U,7,10,40,48,56607,11,T,0,F,T
46737,31,31-35,36,0,0,0,1,31,15,2,0,1,10,F,U,4,9,45,44,38912,28,F,200,T,F
46989,59,56-60,36,0,0,0,3,42,25,1,0,4,5,M,U,10,14,33,52,52668,43,F,100,F,F
47030,70,66-70,36,0,0,0,1,70,23,1,0,5,10,F,S,39,9,28,62,30093,42,F,100,F,F
47248,30,26-30,0,0,0,0,0,30,5,1,0,4,0,F,U,1,9,26,63,11697,52,F,100,F,F
47625,32,31-35,0,0,0,0,2,32,5,1,0,2,11,M,S,2,12,29,57,37153,2,F,100,T,F
742,27,26-30,24,0,0,0,16,32,13,4,0,2,10,M,S,0,15,34,50,26710,49,F,400,F,T
58512,53,51-55,36,1,9.60999,10,2,53,34,0,0,2,0,F,S,24,18,29,51,31021,23,F,30,F,F
58544,31,31-35,36,2,7.590667,124,1,27,13,2,0,6,11,M,S,0,12,29,58,38160,51,T,260,F,F
58787,53,51-55,0,0,0,0,1,53,5,1,0,2,10,F,S,22,10,28,60,33066,8,F,100,F,F
58803,29,26-30,0,0,0,0,3,25,6,0,0,2,10,F,S,0,7,43,49,11860,7,F,0,F,F
58921,32,31-35,48,6,11.133263,300,3,39,35,0,0,6,9,F,S,7,4,36,58,38829,36,F,180,F,F
58937,32,31-35,36,0,0,0,1,40,34,3,0,6,10,F,M,11,7,29,62,39569,2,T,300,F,F
68153,30,26-30,48,3,9.038,238,3,37,7,1,0,2,9,F,U,5,16,34,49,38641,38,F,190,F,F
22161,31,31-35,48,0,10.972137,0,27,32,40,1,0,5,10,M,S,0,14,32,53,49255,47,F,100,F,T
55927,65,61-65,48,3,8.455657,89,2,43,10,0,0,6,10,F,S,12,7,28,63,55771,39,T,90,F,F
55701,51,51-55,36,0,0,0,3,51,27,2,0,5,0,F,M,20,7,29,63,33288,9,F,200,F,F
36407,28,26-30,48,0,0,0,27,32,39,1,0,3,10,F,U,9,11,31,56,52239,15,T,100,F,T
55986,70,66-70,36,0,0,0,3,70,10,2,0,4,10,M,M,38,11,26,62,34472,7,F,200,F,F
56069,28,26-30,36,0,0,0,0,30,26,0,0,1,10,F,S,1,14,42,42,11282,49,F,0,F,F
56098,27,26-30,48,0,0,0,1,26,0,0,0,3,9,M,S,0,4,30,64,37408,37,T,0,F,F
40640,27,26-30,36,0,8.666333,0,27,32,23,0,0,2,9,M,M,6,9,28,61,40295,22,F,0,F,T
56219,35,31-35,0,1,0,0,1,35,2,0,0,2,10,F,S,2,8,34,57,37680,46,T,30,T,F
58592,26,26-30,12,0,0,0,22,32,5,1,0,3,11,F,S,0,14,39,45,49921,47,F,100,F,T
56389,33,31-35,48,4,9.322647,156,3,33,20,0,0,5,7,F,U,4,9,33,57,38719,17,F,120,T,F
56509,31,31-35,36,0,0,0,3,27,31,7,0,3,0,M,S,0,15,51,32,37050,5,F,700,F,F
56546,31,31-35,48,5,11.39893,199,2,14,5,1,0,6,9,M,S,0,13,47,38,39159,23,F,250,T,F
56561,35,31-35,48,0,0,0,2,35,39,0,0,5,11,F,U,4,9,33,57,37214,24,F,0,T,F
56436,33,31-35,48,0,0,0,0,30,6,1,0,6,10,M,M,2,11,35,52,36464,18,F,100,T,F
56779,33,31-35,48,4,11.029,329,2,16,11,0,0,1,8,F,S,0,7,27,64,37063,36,F,120,F,F
56895,51,51-55,36,4,11.599303,66,3,43,23,0,0,1,10,F,S,13,11,27,61,47481,1,F,120,F,F
56719,33,31-35,36,0,0,0,1,36,28,0,0,1,10,M,U,3,9,43,46,36622,44,F,0,F,F
56891,64,61-65,0,2,0,0,1,50,2,4,0,7,9,M,U,20,7,22,70,50009,8,F,460,F,F
57046,29,26-30,48,3,9.36999,170,0,32,21,4,0,6,10,F,M,5,5,28,66,36853,26,T,490,F,F
57147,33,31-35,0,0,0,0,0,40,6,1,0,5,9,F,S,12,14,28,56,37766,9,F,100,F,F
57071,37,36-40,48,4,9.60498,305,1,26,15,1,0,4,8,F,S,0,10,36,52,10337,31,F,220,T,F
63270,32,31-35,12,0,0,0,26,32,10,4,0,2,0,F,S,0,15,39,44,38913,28,F,400,T,T
57177,28,26-30,36,2,10.382333,49,1,40,26,0,0,2,8,F,S,9,12,41,45,37158,49,F,60,F,F
57200,27,26-30,48,2,10.31999,120,1,33,10,2,0,5,11,F,U,6,13,39,47,37239,6,F,260,F,F
57315,51,51-55,36,3,11.785667,119,3,51,18,2,0,6,8,F,S,20,18,44,37,34632,7,F,290,F,F
57103,26,26-30,36,0,0,0,1,28,27,4,0,6,7,F,S,0,16,32,50,37191,52,T,400,F,F
59057,30,26-30,48,0,0,0,3,35,9,0,0,5,9,F,S,8,9,26,64,38543,4,T,0,F,F
59525,40,36-40,36,5,10.952657,86,3,40,26,0,0,2,0,F,U,10,8,35,55,38766,20,T,150,T,F
59916,55,51-55,36,0,0,0,2,55,23,0,0,4,10,M,S,25,13,31,54,30137,30,F,0,F,F
60066,55,51-55,36,0,0,0,2,55,32,0,0,3,9,M,M,24,11,36,52,34216,46,F,0,F,F
60520,45,41-45,36,0,0,0,3,46,5,0,0,3,10,M,U,16,7,26,66,74952,40,T,0,T,F
60745,33,31-35,36,0,0,0,1,39,15,1,0,4,10,F,U,8,13,36,49,36507,16,F,100,F,F
57571,30,26-30,0,0,0,0,2,36,2,0,0,3,10,M,S,5,7,39,52,39659,7,F,0,F,F
67588,28,26-30,24,0,0,0,21,32,23,0,0,6,10,M,M,3,14,32,53,45384,3,F,0,F,T
68351,31,31-35,48,0,0,0,0,31,39,0,0,1,0,M,S,3,20,40,39,38005,44,T,0,F,F
57502,51,51-55,36,4,10.719,119,2,51,22,0,0,6,9,F,U,20,11,37,50,34684,52,F,120,F,F
3463,30,26-30,36,1,0,139,25,31,25,0,0,6,11,M,U,6,9,23,67,80647,8,F,30,F,T
68678,37,36-40,48,1,8.685667,219,2,20,19,0,0,1,6,F,S,0,7,27,64,12587,2,F,30,T,F
68897,65,61-65,36,0,0,0,2,65,29,0,0,5,8,M,S,35,13,32,53,32475,29,F,0,F,F
68910,70,66-70,0,0,0,0,3,70,3,0,0,4,10,M,S,38,14,15,70,32483,49,F,0,F,F
68886,39,36-40,0,0,0,0,3,65,6,1,0,3,9,F,S,35,12,39,47,30221,14,T,100,T,F
68859,58,56-60,0,0,0,0,1,48,2,1,0,5,10,F,M,16,10,36,53,38220,1,T,100,F,F
68875,67,66-70,48,2,12.832333,299,0,67,6,2,0,4,10,M,M,37,3,46,49,30398,48,F,260,F,F
68982,28,26-30,0,0,0,0,3,34,5,1,0,2,0,M,U,6,12,64,22,37519,37,T,100,F,F
69007,32,31-35,48,0,0,0,1,37,38,1,0,1,6,M,M,10,11,43,45,36546,8,F,100,F,F
68928,28,26-30,48,0,0,0,2,31,21,1,0,6,11,M,U,3,9,24,65,39349,36,T,100,F,F
79803,45,41-45,36,0,0,0,0,45,30,1,0,1,10,F,M,15,9,42,47,44828,7,F,100,T,F
26972,31,31-35,48,2,0,129,22,31,38,0,0,3,8,F,S,0,7,27,64,37502,9,F,60,F,T
79889,30,26-30,48,0,0,0,0,40,18,0,0,3,10,F,S,10,11,43,45,39342,7,F,0,F,F
26493,31,31-35,24,3,8.503323,124,23,31,21,1,0,6,9,M,U,1,10,27,61,60244,15,F,190,T,T
79975,34,31-35,48,0,0,0,3,30,37,0,0,2,6,M,S,0,15,31,52,39903,31,T,0,T,F
80166,30,26-30,0,0,0,0,2,34,1,0,0,3,8,F,U,4,9,33,57,39251,15,F,0,F,F
